,id,r,cx,cz,c,contrast,cnr,snr,gcnr
2016,10161,0.004,-0.01,0.0675,1420.0,-49.247779846191406,-1.5095120668411255,1.5147353410720825,1.0
2017,10162,0.003,0.014,0.07,1520.0,-21.39442205429077,-1.1065912246704102,1.2096327543258667,0.7413010818675603
2018,10170,0.008,0.01,0.0525,1580.0,-40.07222652435303,-1.531976580619812,1.5473217964172363,0.9995794196110606
2019,10172,0.004,-0.006,0.0475,1530.0,-50.77649116516113,-1.6037755012512207,1.6084269285202026,1.0
2020,10190,0.006,-0.002,0.0625,1570.0,-49.4830846786499,-1.6199159622192383,1.6253710985183716,0.9997601343206067
2021,10191,0.006,-0.002,0.0425,1420.0,-41.83976650238037,-1.4367749691009521,1.4484949111938477,0.990393852249072
2022,10197,0.003,0.01,0.065,1590.0,-43.51948261260986,-1.5012781620025635,1.5113567113876343,1.0
2023,10202,0.008,-0.012,0.0575,1420.0,-37.884933948516846,-1.5786561965942383,1.5990734100341797,0.9995932177492594
2024,10206,0.006,-0.012,0.065,1540.0,-41.548805236816406,-1.4638645648956299,1.4762159585952759,0.9983905578298992
2025,10209,0.008,0.004,0.045,1550.0,-50.40651321411133,-1.8097914457321167,1.8152695894241333,0.999878063661474
2026,10213,0.004,-0.012,0.0525,1480.0,-44.917988777160645,-1.5303794145584106,1.539116621017456,0.9993215739495025
2027,10223,0.002,-0.01,0.055,1550.0,-50.34074306488037,-1.7661728858947754,1.771559715270996,1.0
2028,10231,0.002,-0.014,0.04,1580.0,-26.053457260131836,-1.6636449098587036,1.7536354064941406,0.9712643631375375
2029,10237,0.004,0.01,0.0625,1480.0,-48.06919574737549,-1.553510308265686,1.559670090675354,0.9993381866154346
2030,10247,0.003,-0.002,0.0525,1480.0,-42.302703857421875,-1.6070518493652344,1.6194754838943481,1.0
2031,10251,0.003,0.0,0.05,1430.0,-34.10353422164917,-1.1609216928482056,1.1842714548110962,0.8434782741476635
2032,10256,0.002,0.0,0.0425,1560.0,-47.57347583770752,-1.4409167766571045,1.4469672441482544,1.0
2033,10273,0.006,-0.01,0.07,1460.0,-24.574463367462158,-1.8583406209945679,1.9750099182128906,0.9997602493373599
2034,10279,0.008,-0.006,0.0525,1440.0,-48.585777282714844,-1.5809590816497803,1.5868645906448364,0.9993905412104306
2035,10280,0.006,-0.006,0.055,1500.0,-47.15444564819336,-1.5838899612426758,1.590870976448059,0.9997625830768695
2036,10283,0.004,-0.002,0.0525,1510.0,-51.490774154663086,-1.6933372020721436,1.6978596448898315,0.9993394979670212
2037,10285,0.002,0.006,0.05,1530.0,-48.24136734008789,-1.6516958475112915,1.658116340637207,1.0
2038,10287,0.002,0.014,0.07,1580.0,-0.8047429472208023,-0.14181175827980042,2.2597742080688477,0.5493042885186057
2039,10289,0.006,0.016,0.04,1570.0,-43.71706962585449,-1.5519510507583618,1.5621339082717896,0.9988649261923834
2040,10295,0.004,-0.008,0.0525,1450.0,-47.1234655380249,-1.4642442464828491,1.4707210063934326,0.9993394979696677
2041,10303,0.004,-0.008,0.05,1580.0,-45.372796058654785,-1.5418645143508911,1.550215721130371,1.0
2042,10305,0.006,0.0,0.07,1600.0,-53.26150894165039,-1.9886267185211182,1.9929561614990234,1.0
2043,10306,0.002,-0.01,0.055,1530.0,-3.8274219632148743,-0.5584321618080139,1.8188087940216064,0.500000005881193
2044,10313,0.006,-0.006,0.04,1530.0,-40.58952808380127,-1.5724897384643555,1.5873212814331055,0.9997623574099161
2045,10316,0.008,0.002,0.045,1450.0,-47.308311462402344,-1.5356767177581787,1.5423259735107422,0.9993903182167143
2046,10318,0.002,-0.002,0.0475,1450.0,-51.52892589569092,-1.6346678733825684,1.639014482498169,1.0
2047,10320,0.003,0.0,0.0425,1570.0,-44.65623378753662,-1.4901690483093262,1.4989384412765503,0.9970930230498771
2048,10323,0.003,0.002,0.0675,1510.0,-50.84767818450928,-1.8656525611877441,1.8711782693862915,0.9954954946044743
2049,10327,0.004,-0.008,0.0575,1480.0,-50.558767318725586,-1.6094002723693848,1.6141867637634277,0.9993394980701997
2050,10328,0.003,-0.016,0.0575,1440.0,-41.53676986694336,-1.4327956438064575,1.4449015855789185,1.0
2051,10332,0.003,0.01,0.045,1530.0,-43.1240177154541,-1.5236331224441528,1.5343416929244995,1.0
2052,10334,0.002,-0.004,0.04,1520.0,-50.43532848358154,-1.5910476446151733,1.595847487449646,1.0
2053,10336,0.004,-0.002,0.0475,1480.0,-53.122124671936035,-1.8876992464065552,1.8918753862380981,1.0
2054,10337,0.008,0.014,0.045,1430.0,-38.86399745941162,-1.648330807685852,1.6673341989517212,0.9992720655236146
2055,10341,0.004,-0.016,0.07,1560.0,-47.58158206939697,-1.5112838745117188,1.5176239013671875,1.0
2056,10349,0.003,-0.01,0.06,1580.0,-28.01119327545166,-2.052668571472168,2.21364688873291,0.9264406373270051
2057,10353,0.008,0.0,0.045,1450.0,-42.807912826538086,-1.5574638843536377,1.5688186883926392,0.9997559785123066
2058,10354,0.004,0.008,0.0525,1480.0,-49.13991928100586,-1.5974986553192139,1.6030957698822021,0.9986789960397116
2059,10358,0.002,0.002,0.0575,1510.0,-30.12742280960083,-1.5963976383209229,1.6481200456619263,0.9940119749065051
2060,10359,0.003,-0.004,0.055,1500.0,-49.37269687652588,-1.7511340379714966,1.7572991847991943,0.9969969959246543
2061,10361,0.008,0.0,0.0475,1470.0,-46.770405769348145,-1.5803825855255127,1.5876644849777222,0.9998780487860722
2062,10368,0.008,0.014,0.0525,1530.0,-48.76258373260498,-1.602551817893982,1.6084169149398804,0.9998180494933493
2063,10370,0.002,0.006,0.06,1460.0,-43.755950927734375,-1.449961543083191,1.4594331979751587,1.0
2064,10374,0.008,-0.016,0.065,1490.0,-40.647029876708984,-1.5596704483032227,1.5841816663742065,0.990902197028477
2065,10375,0.004,0.012,0.05,1550.0,-45.75815677642822,-1.5447850227355957,1.5527873039245605,0.9986468201496669
2066,10381,0.008,0.008,0.0425,1600.0,-48.25467586517334,-1.507015347480774,1.512864112854004,0.9998775560168294
2067,10382,0.004,0.002,0.045,1480.0,-40.751304626464844,-1.4284193515777588,1.4416413307189941,1.0
2068,10390,0.003,0.004,0.055,1600.0,-52.41954326629639,-1.9288522005081177,1.9334797859191895,1.0
2069,10392,0.004,0.012,0.0425,1430.0,-31.975834369659424,-1.7201590538024902,1.7646100521087646,0.99796747977145
2070,10394,0.008,0.014,0.0675,1450.0,-51.12077713012695,-1.7939504384994507,1.7989510297775269,1.0
2071,10396,0.008,0.016,0.0575,1520.0,-26.91528558731079,-1.7590327262878418,1.8421401977539062,0.9989868287523699
2072,10399,0.003,0.006,0.0675,1520.0,-39.898226261138916,-1.4897334575653076,1.5049606561660767,1.0
2073,10402,0.004,-0.012,0.0425,1430.0,-30.234086513519287,-1.7593578100204468,1.8152397871017456,0.9993224932142889
2074,10406,0.008,0.014,0.0575,1580.0,-49.30830478668213,-1.6621721982955933,1.667884111404419,0.9996360990031269
2075,10409,0.008,0.012,0.04,1530.0,-46.039066314697266,-1.4475436210632324,1.454802393913269,0.9998218103970927
2076,10410,0.006,-0.004,0.0675,1480.0,-43.634819984436035,-1.4990397691726685,1.5089695453643799,0.9992795388537881
2077,10411,0.002,-0.004,0.065,1500.0,-20.224525928497314,-1.212299108505249,1.4253073930740356,0.7709322954663054
2078,10413,0.002,-0.006,0.055,1570.0,-43.43191623687744,-1.7862865924835205,1.7984007596969604,1.0
2079,10422,0.008,-0.002,0.04,1530.0,-53.902344703674316,-2.1855428218841553,2.1899619102478027,0.9997391078526384
2080,10425,0.004,0.012,0.0625,1480.0,-33.53508472442627,-1.6811660528182983,1.7173162698745728,1.0
2081,10428,0.002,0.012,0.0575,1540.0,-2.4585768580436707,-0.4676003158092499,2.3424508571624756,0.5426827733870802
2082,10430,0.002,-0.012,0.07,1520.0,-45.6089448928833,-1.5899698734283447,1.5983502864837646,1.0
2083,10435,0.006,-0.006,0.06,1590.0,-44.294748306274414,-1.5361461639404297,1.5455726385116577,1.0
2084,10441,0.008,0.008,0.07,1550.0,-47.091097831726074,-1.6884140968322754,1.695911169052124,0.9998689555774438
2085,10444,0.006,0.006,0.05,1540.0,-48.01793575286865,-1.5740022659301758,1.5802807807922363,0.999287072243636
2086,10447,0.003,0.004,0.0525,1450.0,-49.4805383682251,-1.5492560863494873,1.5544748306274414,0.9984894260055838
2087,10452,0.006,-0.006,0.0575,1600.0,-44.044737815856934,-1.6077134609222412,1.6178691387176514,0.9997622444153268
2088,10454,0.002,0.002,0.045,1460.0,-40.71378707885742,-1.691893458366394,1.7076228857040405,1.0
2089,10455,0.003,-0.012,0.055,1420.0,-52.778663635253906,-1.963108777999878,1.9676276445388794,1.0
2090,10466,0.004,0.01,0.055,1520.0,-53.84451866149902,-1.9761359691619873,1.9801582098007202,0.9993386246219153
2091,10467,0.003,0.004,0.05,1580.0,-45.193543434143066,-1.5239585638046265,1.532386064529419,1.0
2092,10476,0.006,-0.002,0.0675,1530.0,-48.45870018005371,-1.6230658292770386,1.6292184591293335,0.9997598462954275
2093,10481,0.002,0.002,0.0475,1440.0,-37.57561445236206,-1.62819242477417,1.6500054597854614,0.9940828388455006
2094,10483,0.006,0.016,0.06,1480.0,-52.69747734069824,-1.8353811502456665,1.8396457433700562,0.999621928241377
2095,10484,0.004,0.008,0.0425,1450.0,-46.40025615692139,-1.496854305267334,1.504052996635437,1.0
2096,10488,0.003,-0.006,0.0475,1480.0,-48.63084316253662,-1.4893226623535156,1.4948570728302002,1.0
2097,10493,0.006,0.014,0.0475,1540.0,-51.312503814697266,-1.6931226253509521,1.697738528251648,0.9954263314166457
2098,10494,0.004,0.006,0.05,1420.0,-51.47197246551514,-1.6723647117614746,1.6768406629562378,1.0
2099,10497,0.004,0.01,0.06,1590.0,-49.60497856140137,-1.659348726272583,1.6648584604263306,1.0
2100,10498,0.004,-0.008,0.045,1450.0,-52.158541679382324,-1.9472260475158691,1.9520407915115356,1.0
2101,10503,0.004,-0.012,0.06,1580.0,-35.36589860916138,-1.4667584896087646,1.4922000169754028,0.9641407361707072
2102,10506,0.006,-0.01,0.0475,1420.0,-50.42272090911865,-1.714213490486145,1.7193924188613892,1.0
2103,10509,0.003,0.006,0.055,1500.0,-29.275527000427246,-1.4871264696121216,1.56351900100708,0.9482944565948456
2104,10510,0.002,-0.01,0.0625,1430.0,-45.00539302825928,-1.8007527589797974,1.8109301328659058,0.9940828390828875
2105,10522,0.008,0.0,0.0425,1470.0,-35.450148582458496,-1.5980325937271118,1.6254791021347046,0.9993899462769317
2106,10525,0.008,0.002,0.07,1530.0,-45.6293249130249,-1.5893816947937012,1.59773850440979,0.9993477693400026
2107,10540,0.006,-0.006,0.065,1540.0,-52.20362186431885,-2.0971388816833496,2.10229754447937,0.9997624703961245
2108,10548,0.003,-0.004,0.06,1560.0,-33.511672019958496,-1.6613084077835083,1.6971306800842285,1.0
2109,10550,0.006,0.008,0.0525,1460.0,-35.04031419754028,-1.6843079328536987,1.7146589756011963,1.0
2110,10552,0.004,-0.004,0.055,1490.0,-49.39338207244873,-1.7563817501068115,1.7623581886291504,0.969576726943916
2111,10553,0.004,0.008,0.07,1490.0,-43.6735725402832,-1.4991343021392822,1.509020209312439,1.0
2112,10556,0.008,-0.006,0.065,1500.0,-44.22343730926514,-1.7079050540924072,1.7184759378433228,0.9995119570231199
2113,10559,0.004,-0.012,0.07,1440.0,-32.32233285903931,-1.3353688716888428,1.368492841720581,0.904600813218695
2114,10567,0.006,-0.004,0.0675,1560.0,-36.34476184844971,-1.6285384893417358,1.65372896194458,0.9997598463035906
2115,10569,0.004,0.006,0.0425,1590.0,-33.50729465484619,-1.664939045906067,1.700858235359192,0.9986449865010082
2116,10571,0.008,-0.01,0.045,1450.0,-46.42476558685303,-1.5552046298980713,1.5626628398895264,0.9995795374768831
2117,10579,0.004,-0.004,0.07,1480.0,-52.34514236450195,-2.250025749206543,2.2554707527160645,1.0
2118,10582,0.004,0.014,0.05,1420.0,-35.41393518447876,-1.2356754541397095,1.257714033126831,0.831097601020124
2119,10593,0.008,-0.014,0.0475,1480.0,-47.22768783569336,-1.5415621995925903,1.5482993125915527,0.9996358339151096
2120,10599,0.008,-0.014,0.0525,1520.0,-40.45017719268799,-1.5252293348312378,1.5398502349853516,0.9985443958257043
2121,10602,0.003,0.01,0.05,1540.0,-46.19638442993164,-1.6473115682601929,1.6554228067398071,1.0
2122,10605,0.004,-0.002,0.07,1420.0,-44.3244743347168,-1.551675796508789,1.5611650943756104,1.0
2123,10609,0.002,0.01,0.065,1590.0,-11.165163516998291,-1.2478300333023071,1.8101221323013306,0.7479188069559974
2124,10614,0.008,0.004,0.045,1590.0,-49.68829154968262,-1.628100037574768,1.6334543228149414,0.9998780636452688
2125,10615,0.003,-0.012,0.0625,1500.0,-36.80983066558838,-1.6092698574066162,1.6328456401824951,0.9985465113392253
2126,10617,0.004,0.014,0.045,1460.0,-49.631991386413574,-1.3050694465637207,1.309389352798462,0.8826493769914107
2127,10623,0.002,0.012,0.065,1470.0,-0.837760865688324,-0.12260039895772934,1.983132004737854,0.5712253143935369
2128,10629,0.004,0.004,0.065,1450.0,-37.40865707397461,-1.7548985481262207,1.7788715362548828,1.0
2129,10631,0.008,-0.014,0.05,1420.0,-49.65048313140869,-1.6192245483398438,1.624572992324829,0.9998179832442307
2130,10635,0.008,-0.014,0.07,1530.0,-33.38234186172485,-1.6575409173965454,1.6938292980194092,0.9997985089848801
2131,10664,0.002,-0.012,0.07,1450.0,-11.417286396026611,-0.7513214349746704,1.2185451984405518,0.686628097453855
2132,10679,0.004,-0.01,0.055,1600.0,-38.21592092514038,-1.5530800819396973,1.5723896026611328,1.0
2133,10683,0.008,-0.004,0.045,1550.0,-47.377400398254395,-1.593203067779541,1.6000462770462036,0.9992683818341351
2134,10691,0.006,-0.006,0.0625,1490.0,-46.81718349456787,-1.630276083946228,1.6388146877288818,0.9938068874913251
2135,10693,0.006,-0.012,0.055,1480.0,-41.38714790344238,-1.5159720182418823,1.5290052890777588,0.9989276138994203
2136,10698,0.003,0.016,0.055,1510.0,-52.175912857055664,-1.7087465524673462,1.7129631042480469,1.0
2137,10708,0.004,0.002,0.045,1530.0,-49.588027000427246,-1.5916332006454468,1.5969284772872925,0.9993373096031453
2138,10716,0.003,0.008,0.0675,1520.0,-49.747395515441895,-1.571671962738037,1.5768054723739624,0.9984871410520745
2139,10730,0.002,-0.014,0.0575,1420.0,0.5497115477919579,0.07388540357351303,1.5887782573699951,0.5367610371922099
2140,10745,0.004,-0.004,0.0575,1540.0,-51.04928493499756,-1.6512619256973267,1.6559025049209595,1.0
2141,10756,0.006,0.014,0.07,1480.0,-52.744317054748535,-2.112356424331665,2.1172385215759277,0.9983686780080855
2142,10761,0.008,0.002,0.04,1490.0,-49.67367649078369,-1.773922085762024,1.7797660827636719,1.0
2143,10764,0.008,-0.01,0.045,1450.0,-52.420663833618164,-1.8136355876922607,1.8179864883422852,0.9998598458560933
2144,10774,0.006,-0.012,0.0575,1470.0,-46.26422882080078,-1.5100789070129395,1.5174565315246582,1.0
2145,10776,0.008,-0.01,0.06,1550.0,-39.823853969573975,-1.533797025680542,1.5496108531951904,0.9992989344268141
2146,10785,0.006,0.0,0.07,1600.0,-46.722540855407715,-1.5300052165985107,1.537094235420227,0.999049429537118
2147,10803,0.008,-0.008,0.045,1430.0,-46.71429634094238,-1.580647587776184,1.5879780054092407,0.9995101641214068
2148,10804,0.006,-0.01,0.07,1420.0,-44.19625282287598,-1.5478509664535522,1.5574582815170288,1.0
2149,10806,0.004,0.012,0.05,1490.0,-51.8756628036499,-1.6795248985290527,1.683815598487854,1.0
2150,10810,0.008,-0.006,0.07,1590.0,-36.13475322723389,-1.5703814029693604,1.6049878597259521,0.9862929383090312
2151,10811,0.006,-0.012,0.0575,1430.0,-46.54549598693848,-1.5094090700149536,1.5165472030639648,0.9997315436173515
2152,10813,0.003,0.006,0.0475,1510.0,-45.25120735168457,-1.5236302614212036,1.5319997072219849,0.9985465114405255
2153,10818,0.004,0.006,0.0475,1590.0,-48.61520767211914,-1.59943425655365,1.6053884029388428,1.0
2154,10821,0.003,0.006,0.0525,1560.0,-28.790314197540283,-1.2659929990768433,1.3189278841018677,0.8282045345632905
2155,10823,0.003,0.01,0.0675,1590.0,-38.336873054504395,-1.4400839805603027,1.4577378034591675,0.9984871407380371
2156,10825,0.003,0.014,0.055,1460.0,-47.84870147705078,-1.4902478456497192,1.496349573135376,0.9984984979620581
2157,10827,0.004,0.008,0.0475,1460.0,-41.132307052612305,-1.6376999616622925,1.6522027254104614,1.0
2158,10830,0.006,0.002,0.0425,1540.0,-45.482215881347656,-1.556976556777954,1.5653034448623657,0.9997598462961336
2159,10834,0.003,-0.014,0.07,1580.0,-45.15997886657715,-1.563313364982605,1.571992039680481,1.0
2160,10841,0.006,0.008,0.045,1560.0,-39.44908380508423,-1.5629914999008179,1.579824447631836,0.9995195772261919
2161,10844,0.008,-0.002,0.0475,1460.0,-50.2095365524292,-1.8112794160842896,1.8168883323669434,1.0
2162,10852,0.002,0.004,0.0425,1580.0,-41.89758777618408,-1.9628236293792725,1.978728175163269,1.0
2163,10853,0.006,-0.002,0.06,1510.0,-49.119391441345215,-2.071690797805786,2.078967571258545,1.0
2164,10859,0.004,-0.006,0.0425,1600.0,-53.05098533630371,-1.8942818641662598,1.8985073566436768,1.0
2165,10862,0.008,0.014,0.04,1510.0,-51.83052062988281,-1.7156046628952026,1.7200102806091309,1.0
2166,10864,0.002,0.004,0.0575,1520.0,-51.904921531677246,-1.9447758197784424,1.949727177619934,1.0
2167,10871,0.004,-0.012,0.0525,1490.0,-41.8839168548584,-1.2899786233901978,1.3004474639892578,0.9280868414522593
2168,10872,0.002,-0.012,0.0625,1550.0,-20.111405849456787,-0.884064793586731,1.0323474407196045,0.6882714987128116
2169,10876,0.002,0.0,0.065,1510.0,-44.09293174743652,-1.0391677618026733,1.045695424079895,0.7499999651969036
2170,10878,0.006,-0.01,0.0675,1570.0,-43.856892585754395,-1.5757508277893066,1.5859235525131226,0.9990393852329327
2171,10886,0.006,0.004,0.0675,1560.0,-48.03346633911133,-1.562804102897644,1.5690265893936157,0.9997598462782014
2172,10897,0.002,0.014,0.06,1590.0,-41.29194259643555,-1.7625101804733276,1.7778315544128418,1.0
2173,10899,0.004,-0.004,0.07,1600.0,-38.970093727111816,-1.4648972749710083,1.4815783500671387,0.9960396042574922
2174,10906,0.003,0.012,0.06,1440.0,-40.739688873291016,-1.4834684133529663,1.4972184896469116,1.0
2175,10911,0.006,-0.006,0.0525,1520.0,-48.83011817932129,-1.5726592540740967,1.5783703327178955,0.9997622444060953
2176,10913,0.003,-0.006,0.04,1550.0,-40.25527000427246,-1.3004772663116455,1.3132293224334717,0.9486803488658204
2177,10919,0.002,0.008,0.0625,1570.0,-41.851630210876465,-1.510036587715149,1.522337794303894,0.9704141988138332
2178,10927,0.002,0.016,0.05,1510.0,-36.186113357543945,-1.2634460926055908,1.2833558320999146,1.0
2179,10936,0.003,0.01,0.06,1530.0,-40.207886695861816,-1.3110859394073486,1.324013113975525,0.9470499328553753
2180,10950,0.004,0.014,0.0675,1430.0,-49.72630977630615,-1.484670877456665,1.4895321130752563,1.0
2181,10951,0.006,-0.01,0.0675,1500.0,-41.82260036468506,-1.5697563886642456,1.5825867652893066,0.999279538841454
2182,10952,0.004,0.008,0.07,1480.0,-53.40163707733154,-1.8600044250488281,1.8639887571334839,1.0
2183,10957,0.006,-0.01,0.0675,1450.0,-32.73691654205322,-1.6684068441390991,1.707817792892456,0.9995196925917823
2184,10971,0.004,-0.006,0.0575,1560.0,-46.24054431915283,-1.538591742515564,1.5461292266845703,1.0
2185,10972,0.006,0.008,0.0475,1450.0,-42.75187015533447,-1.5217950344085693,1.5329620838165283,0.9988006715487499
2186,10982,0.003,-0.012,0.0675,1470.0,-49.944448471069336,-1.7613390684127808,1.7669627666473389,1.0
2187,10991,0.004,-0.014,0.065,1560.0,-44.37252998352051,-1.5498788356781006,1.5593043565750122,0.998560115148386
2188,10993,0.006,-0.002,0.05,1480.0,-49.13565158843994,-1.6942636966705322,1.7002029418945312,0.9997604790058753
2189,10996,0.004,0.006,0.0475,1500.0,-44.21497821807861,-1.3963639736175537,1.405014157295227,0.9729167299638242
2190,11004,0.006,0.016,0.065,1580.0,-45.06617546081543,-1.5382755994796753,1.5469086170196533,1.0
2191,11005,0.004,-0.012,0.0575,1430.0,-43.83378982543945,-1.5221595764160156,1.5320128202438354,0.9993215739008249
2192,11009,0.003,0.008,0.0425,1550.0,-42.57572650909424,-1.5755709409713745,1.5873712301254272,0.9984871405784164
2193,11015,0.004,0.004,0.065,1500.0,-27.727413177490234,-1.5501371622085571,1.6965672969818115,0.9595019582857145
2194,11017,0.004,0.004,0.07,1430.0,-37.107553482055664,-1.7137047052383423,1.7379523515701294,1.0
2195,11022,0.003,-0.014,0.05,1460.0,-41.94071292877197,-1.4764447212219238,1.488348126411438,1.0
2196,11024,0.002,0.0,0.06,1420.0,-3.7079474329948425,-0.5649318099021912,1.8840794563293457,0.6419753733112077
2197,11038,0.006,-0.014,0.07,1510.0,-37.305827140808105,-1.5347094535827637,1.5636621713638306,0.9751049900399766
2198,11039,0.003,-0.01,0.0475,1470.0,-41.201233863830566,-1.5258709192276,1.5392756462097168,0.9984848487953569
2199,11041,0.003,0.01,0.045,1510.0,-53.810296058654785,-2.004655599594116,2.0087523460388184,1.0
2200,11042,0.002,-0.016,0.0625,1540.0,-39.958152770996094,-1.4265694618225098,1.4410498142242432,1.0
2201,11046,0.002,-0.006,0.065,1600.0,-42.95021057128906,-1.315735936164856,1.325171709060669,1.0
2202,11052,0.003,0.01,0.055,1540.0,-51.220459938049316,-1.6266539096832275,1.6311359405517578,1.0
2203,11057,0.003,-0.01,0.0525,1550.0,-44.262375831604004,-1.6231275796890259,1.6331254243850708,1.0
2204,11058,0.002,0.012,0.055,1580.0,-2.408769428730011,-0.36522799730300903,1.891101360321045,0.5731707446749978
2205,11061,0.008,0.002,0.055,1460.0,-50.07089614868164,-2.1864047050476074,2.1932854652404785,0.9998781379272584
2206,11062,0.003,-0.01,0.06,1540.0,-47.354464530944824,-1.6710721254348755,1.6789705753326416,0.9969901355057981
2207,11069,0.008,-0.006,0.07,1510.0,-46.4758825302124,-1.5975852012634277,1.6052014827728271,0.9996083550629059
2208,11080,0.004,0.01,0.0425,1430.0,-36.27265930175781,-1.633168339729309,1.658644199371338,0.999339934069325
2209,11082,0.008,-0.006,0.0525,1420.0,-46.73027992248535,-1.5884405374526978,1.5957934856414795,0.9992686494369827
2210,11087,0.006,0.004,0.04,1470.0,-45.22891044616699,-1.531396746635437,1.5398308038711548,0.9992807480212555
2211,11099,0.006,-0.014,0.045,1500.0,-50.06136894226074,-1.5383249521255493,1.54317045211792,0.9967288192175146
2212,11106,0.008,-0.006,0.05,1530.0,-51.00902080535889,-1.9765690565109253,1.9821500778198242,1.0
2213,11120,0.003,-0.01,0.0475,1450.0,-44.12198066711426,-1.5933022499084473,1.6032772064208984,1.0
2214,11121,0.003,-0.012,0.065,1520.0,-14.137272834777832,-1.0389113426208496,1.5300554037094116,0.7364093075661403
2215,11128,0.006,0.0,0.0475,1500.0,-28.952031135559082,-1.7383888959884644,1.8027111291885376,0.9992884250981955
2216,11129,0.006,0.008,0.0475,1460.0,-46.5814208984375,-1.6187448501586914,1.6263682842254639,1.0
2217,11135,0.008,-0.012,0.04,1530.0,-38.00890922546387,-1.4941738843917847,1.5132046937942505,0.9991090520968027
2218,11137,0.002,0.016,0.05,1560.0,-30.01718044281006,-1.6127725839614868,1.6653331518173218,1.0
2219,11155,0.003,-0.004,0.065,1580.0,-22.923293113708496,-1.9784518480300903,2.1345760822296143,0.9940119837643391
2220,11157,0.002,-0.012,0.0675,1510.0,-49.29392337799072,-1.6753181219100952,1.6810845136642456,1.0
2221,11163,0.004,0.0,0.045,1470.0,-48.18761348724365,-1.5926777124404907,1.598907232284546,1.0
2222,11165,0.003,0.002,0.04,1560.0,-33.49282503128052,-1.6524481773376465,1.6881589889526367,1.0
2223,11166,0.008,0.006,0.0525,1420.0,-47.40252494812012,-1.6406891345977783,1.6477159261703491,0.9996343247025301
2224,11168,0.004,-0.008,0.0525,1590.0,-35.82435846328735,-1.6087795495986938,1.6352261304855347,1.0
2225,11170,0.006,0.002,0.055,1420.0,-48.956475257873535,-1.62247633934021,1.6282827854156494,0.9997606510309395
2226,11171,0.003,-0.002,0.0525,1510.0,-35.3633189201355,-1.0159106254577637,1.0335370302200317,0.6812688883865972
2227,11175,0.008,-0.012,0.055,1480.0,-51.65257930755615,-1.7951356172561646,1.7998414039611816,0.999837556856402
2228,11176,0.002,-0.008,0.04,1450.0,-50.27271747589111,-1.5805821418762207,1.5854408740997314,1.0
2229,11178,0.006,-0.006,0.07,1590.0,-45.565176010131836,-1.592355728149414,1.6007907390594482,0.999524714841542
2230,11179,0.002,0.002,0.06,1420.0,-29.6282958984375,-1.6821658611297607,1.739587664604187,1.0
2231,11184,0.008,0.014,0.06,1420.0,-46.681647300720215,-1.5548925399780273,1.56273353099823,0.9945206894771732
2232,11185,0.006,-0.014,0.0425,1430.0,-44.508442878723145,-1.568833351135254,1.5782252550125122,0.9967298888174059
2233,11200,0.004,0.002,0.0475,1420.0,-47.94666290283203,-1.5731475353240967,1.5794743299484253,0.9993381865803126
2234,11229,0.004,-0.006,0.065,1600.0,-47.84615516662598,-1.5283294916152954,1.5345479249954224,1.0
2235,11232,0.006,0.01,0.055,1560.0,-48.70497226715088,-1.6444534063339233,1.6505120992660522,0.9997606509984205
2236,11237,0.008,-0.012,0.0525,1520.0,-49.966139793395996,-1.6187732219696045,1.6239287853240967,0.9998374776483953
2237,11242,0.006,-0.004,0.04,1450.0,-53.07208061218262,-1.8858693838119507,1.8900656700134277,0.9995204987236233
2238,11245,0.008,0.016,0.0525,1600.0,-41.96049213409424,-1.5221078395843506,1.5343513488769531,0.9995947314690177
2239,11253,0.002,0.008,0.0675,1450.0,0.09914065711200237,0.01289139874279499,1.4400887489318848,0.5964913565603828
2240,11258,0.004,0.006,0.04,1430.0,-38.897624015808105,-1.6174112558364868,1.635985255241394,1.0
2241,11263,0.008,0.002,0.04,1530.0,-52.82351493835449,-1.9046056270599365,1.908967137336731,0.9996086616767326
2242,11266,0.006,0.014,0.0475,1460.0,-36.58029079437256,-1.600659728050232,1.624746561050415,1.0
2243,11268,0.002,-0.014,0.0625,1420.0,-39.67687129974365,-1.1517060995101929,1.1637850999832153,0.7573963543326213
2244,11269,0.003,-0.008,0.065,1430.0,-42.334041595458984,-1.4826667308807373,1.4940871000289917,1.0
2245,11278,0.006,0.006,0.06,1580.0,-52.02523708343506,-1.7520002126693726,1.756399393081665,0.9995247148535855
2246,11286,0.003,0.014,0.0575,1600.0,-38.849427700042725,-1.3486216068267822,1.3641960620880127,0.9969788524198444
2247,11288,0.002,-0.016,0.045,1550.0,-5.857416391372681,-0.45748037099838257,1.3805848360061646,0.7300998149886255
2248,11302,0.008,0.01,0.04,1600.0,-47.929277420043945,-1.4840056896209717,1.4899859428405762,0.9996969237609323
2249,11308,0.002,-0.006,0.065,1490.0,-6.861903667449951,-0.5073173642158508,1.1384260654449463,0.5075972802150486
2250,11318,0.003,-0.008,0.055,1470.0,-47.99445629119873,-1.535674810409546,1.5418168306350708,1.0
2251,11320,0.003,-0.014,0.06,1530.0,-50.28006076812744,-1.8733373880386353,1.879597544670105,0.9940119785316871
2252,11322,0.003,-0.006,0.05,1600.0,-46.836538314819336,-1.3240247964859009,1.3300788402557373,1.0
2253,11330,0.008,-0.004,0.0475,1430.0,-47.59459972381592,-2.0722947120666504,2.0809786319732666,0.9998780041370223
