id,r,cx,cz,c,contrast,cnr,snr,gcnr
6737,0.008,-0.01,0.0475,1590.0,-4.8964691162109375,-1.2962000370025637,3.046574831008911,0.6677235440567759
6740,0.002,0.0,0.0425,1450.0,-0.3109702467918396,-0.1925216168165207,7.578268527984619,0.5659785354380722
6748,0.006,0.002,0.0625,1550.0,-5.398925542831421,-1.4736199378967283,3.3522703647613525,0.7141755735308721
6764,0.002,0.016,0.0625,1540.0,-0.4494624584913254,-0.3085314631462097,8.827530860900879,0.5463629212096496
6773,0.004,-0.016,0.055,1460.0,-2.878507673740387,-0.6672318577766418,2.6471481323242188,0.4127937824325122
6781,0.004,0.014,0.0675,1500.0,-0.5115745961666107,-0.3936268091201782,9.315298080444336,0.2773026025510959
6787,0.002,-0.01,0.055,1540.0,-4.169082939624786,-1.464863657951355,4.060836315155029,0.7976193011088253
6793,0.006,-0.008,0.04,1570.0,-4.422544836997986,-1.3411251306533811,3.5217947959899902,0.6866964414185548
6799,0.003,0.006,0.04,1480.0,-2.6034241914749146,-0.8771836757659912,4.061892509460449,0.5924841603117843
6800,0.002,0.002,0.0425,1480.0,-0.0558516196906566,-0.0277135036885738,6.161428451538086,0.5438598083501617
6807,0.008,0.006,0.055,1450.0,-6.9198691844940186,-4.193495750427246,8.004433631896973,0.9896424582995488
6812,0.004,0.01,0.0575,1490.0,-0.9625567495822906,-0.2733753025531769,3.824746608734131,0.2550367907947304
6816,0.006,-0.004,0.0475,1420.0,-5.762867331504822,-2.59578800201416,5.644798278808594,0.927824515849869
6819,0.008,0.006,0.0675,1580.0,-5.471525192260742,-1.608767032623291,4.505708694458008,0.7747166647087084
6826,0.006,-0.014,0.06,1520.0,-6.219022274017334,-2.8055572509765625,5.92609453201294,0.9274366722986332
6828,0.002,0.006,0.0425,1500.0,-0.1873659901320934,-0.1162781715393066,7.627716064453125,0.5306441715420704
6832,0.008,0.012,0.0425,1480.0,-5.97341001033783,-3.5999372005462646,7.894671440124512,0.9902362750886832
6838,0.006,-0.002,0.05,1440.0,-6.397600173950195,-4.055396556854248,8.411894798278809,0.9985639099808974
6846,0.006,0.01,0.05,1530.0,-6.528058648109436,-3.3043062686920166,6.482753753662109,0.9648074367081104
6850,0.003,-0.008,0.05,1420.0,-0.1249582320451736,-0.0804130434989929,7.899027824401855,0.3125069225889633
6851,0.003,0.008,0.07,1490.0,-0.1713507436215877,-0.1457501351833343,10.03780746459961,0.2685200188142932
6855,0.008,0.01,0.05,1600.0,-5.45800507068634,-2.7794189453125,7.074491024017334,0.9483542758065082
6856,0.004,0.012,0.0425,1430.0,-4.233885705471039,-2.3898041248321533,7.426913738250732,0.9238355244705426
6863,0.006,-0.016,0.0625,1540.0,-6.296072602272034,-2.967013359069824,5.992197036743164,0.948439942556132
6879,0.008,-0.012,0.055,1570.0,-6.0056328773498535,-3.1454122066497803,7.861416339874268,0.9652693344918
6880,0.003,0.0,0.0625,1510.0,-0.1480203028768301,-0.115308441221714,9.655128479003906,0.2856795429297952
6883,0.008,-0.012,0.0475,1470.0,-5.21577000617981,-2.0592615604400635,4.752211093902588,0.859086788198766
6889,0.008,0.012,0.0625,1540.0,-6.129973530769348,-2.109415054321289,4.229093074798584,0.8690244970675816
6890,0.004,0.006,0.07,1490.0,-0.3209313005208969,-0.2555880546569824,9.785242080688477,0.2159471568864641
6891,0.004,0.0,0.04,1480.0,-5.096803903579712,-2.7489373683929443,6.8577399253845215,0.944213025311186
6892,0.006,0.016,0.0625,1570.0,-5.712328553199768,-2.2826688289642334,5.237398147583008,0.8749242915825698
6900,0.003,-0.004,0.05,1420.0,-1.2397830188274384,-0.5042011141777039,5.887048244476318,0.4364827406736145
6903,0.006,-0.012,0.045,1560.0,-4.9323660135269165,-1.8647232055664065,4.607640266418457,0.8351811815347984
6915,0.002,0.016,0.0425,1590.0,-0.4537096247076988,-0.2883845865726471,8.111154556274414,0.5380116871029267
6923,0.008,0.012,0.0475,1600.0,-5.684857368469238,-3.329442977905273,7.653515815734863,0.9856799644257184
6927,0.004,0.008,0.04,1460.0,-4.053062796592712,-1.3592102527618408,3.773982524871826,0.6968452957542145
6928,0.003,-0.006,0.045,1430.0,-1.762893944978714,-0.4606489539146423,3.389475584030152,0.400134213334737
6929,0.003,-0.012,0.04,1420.0,-3.9470526576042175,-2.426340818405152,7.885143756866455,0.933773901180027
6934,0.002,0.014,0.0675,1520.0,-0.824730321764946,-0.6366976499557495,8.63524055480957,0.5847955561204576
6939,0.003,0.004,0.045,1600.0,-2.3890644311904907,-0.7513323426246643,3.272648811340332,0.442578269292931
6941,0.008,-0.006,0.0675,1470.0,-6.366622447967529,-2.4914562702178955,5.303765296936035,0.9028458100438124
6945,0.003,0.002,0.0475,1440.0,-5.0377702713012695,-2.9171035289764404,7.384799480438232,0.9743150003045584
6946,0.003,0.016,0.04,1470.0,-4.756613969802856,-3.171344518661499,8.868624687194824,0.9857556540129796
6951,0.003,0.012,0.045,1600.0,-4.270778596401215,-2.302998304367065,6.772540092468262,0.908228390009538
6952,0.003,-0.016,0.0575,1520.0,-0.2321278676390648,-0.1723095625638961,8.633544921875,0.3230142775015925
6953,0.008,-0.014,0.055,1520.0,-6.092028617858887,-3.633288383483887,7.986688613891602,0.9899791814906356
6975,0.004,0.002,0.0625,1570.0,-0.1937974244356155,-0.1490250825881958,9.360495567321776,0.2082191807143609
6980,0.008,0.004,0.0425,1420.0,-5.981961488723755,-3.36773943901062,7.408486843109131,0.9837951182906818
6983,0.006,0.002,0.0475,1490.0,-5.76262354850769,-3.544581174850464,8.140297889709473,0.9911378684596244
6985,0.003,-0.002,0.055,1530.0,-0.0843314081430435,-0.0664087384939193,9.713125228881836,0.2934075157379819
6993,0.008,0.012,0.07,1450.0,-6.903942227363586,-4.705636024475098,9.119772911071776,0.9966502220852568
6994,0.004,-0.01,0.065,1450.0,-6.242070198059082,-3.800959587097168,9.260719299316406,0.9761114351371756
6996,0.002,-0.012,0.0675,1580.0,-0.1831143349409103,-0.1594118475914001,10.017702102661133,0.514696740619913
7006,0.004,-0.01,0.045,1490.0,-4.613581299781799,-1.5494873523712158,3.882051944732666,0.7508085440573466
7007,0.002,0.01,0.06,1450.0,-0.094390632584691,-0.0627867206931114,8.153133392333984,0.4842199101597315
7012,0.003,0.01,0.055,1500.0,-2.4385838210582733,-0.8203510642051697,4.444254398345947,0.5413182599656851
7013,0.008,-0.008,0.05,1570.0,-5.827324986457825,-2.135671138763428,4.490612983703613,0.8710297631822171
7021,0.004,-0.016,0.0625,1540.0,-2.525419294834137,-0.6598687767982483,2.7115237712860107,0.3614192996967253
7025,0.008,0.016,0.0625,1510.0,-5.366194844245911,-1.5720889568328855,3.59040904045105,0.7415200929639258
7029,0.002,0.012,0.05,1460.0,0.0987547170370817,0.0717875212430954,8.562719345092773,0.5493828866076207
7030,0.002,-0.004,0.0525,1490.0,0.1625370420515537,0.1169821172952652,8.513575553894043,0.4832228940953192
7031,0.004,-0.014,0.05,1480.0,-3.519928753376007,-1.0007532835006714,3.0802576541900635,0.5557377764543407
7033,0.003,0.01,0.0575,1600.0,0.5245174095034599,0.1996958255767822,4.215301513671875,0.3247099844221265
7036,0.003,-0.006,0.0475,1530.0,-1.2092667818069458,-0.7036275267601013,8.020424842834473,0.4345929526225127
7042,0.006,-0.012,0.055,1510.0,-4.419699013233185,-1.517162203788757,4.692351818084717,0.7729513144571818
7043,0.004,-0.008,0.04,1540.0,-3.989359140396118,-2.231317043304444,7.03139066696167,0.9013234319214324
7046,0.006,-0.016,0.04,1440.0,-4.263012707233429,-1.340163230895996,3.5458807945251465,0.6880032389027941
7047,0.008,-0.002,0.0425,1510.0,-5.8337002992630005,-3.4350643157958984,7.626407623291016,0.9768401076284636
7051,0.002,0.002,0.045,1600.0,0.0592039944604039,0.0370605289936065,7.616466999053955,0.4086003138954939
7056,0.003,-0.006,0.0675,1530.0,-0.1178559381514787,-0.1048239767551422,10.755364418029783,0.3118423442145638
7057,0.006,0.006,0.0675,1510.0,-5.855798125267029,-3.72919225692749,9.703369140625,0.9742658915934936
7065,0.004,0.0,0.055,1470.0,-5.435569882392883,-3.637788772583008,9.18026638031006,0.988698042723662
7079,0.004,0.012,0.06,1490.0,-5.096266865730286,-2.0911130905151367,4.889407157897949,0.8735465785723258
7080,0.002,0.012,0.04,1430.0,-1.1804205924272535,-0.6614762544631958,7.208241939544678,0.5562765671640919
7082,0.002,-0.01,0.0475,1540.0,0.10616235435009,0.0681535974144935,6.984782695770264,0.5580579149893363
7085,0.003,0.002,0.05,1470.0,-0.3088370151817798,-0.2425200194120407,9.311063766479492,0.3190497080515219
7090,0.002,-0.016,0.04,1430.0,-0.2706330269575119,-0.1647707372903823,7.342141151428223,0.5318615543108558
7092,0.006,0.01,0.045,1450.0,-5.505229830741882,-2.963423013687134,6.745611667633057,0.9582234376156332
7093,0.006,0.006,0.0625,1500.0,-5.977327227592468,-3.95781135559082,9.989891052246094,0.9797653045202523
7095,0.002,-0.016,0.0675,1540.0,0.0969711877405643,0.0799744725227356,8.991408348083496,0.5380117645867808
7098,0.008,-0.012,0.06,1470.0,-6.16032600402832,-3.972039461135864,8.55598258972168,0.994102319212024
7101,0.003,0.002,0.055,1540.0,-0.1036446634680032,-0.081133484840393,9.568096160888672,0.2482313390275138
7120,0.006,-0.01,0.045,1440.0,-5.5679851770401,-3.142807722091675,7.167891502380371,0.9659101726516308
7130,0.004,-0.008,0.0575,1490.0,-1.0390237718820572,-0.2994057238101959,3.742480516433716,0.2859990291998616
7131,0.004,0.0,0.05,1570.0,-4.350865185260773,-1.6139651536941528,4.27413272857666,0.7790136573177221
7132,0.003,0.002,0.0475,1580.0,-1.917289346456528,-0.6209568977355957,3.7435901165008554,0.4604612263907877
7135,0.002,0.016,0.0675,1520.0,-0.0820100959390401,-0.0662863180041313,8.915594100952148,0.5789477775309548
7141,0.002,0.012,0.045,1590.0,-1.6045907139778135,-0.7099032402038574,4.6485371589660645,0.6595438525455561
7142,0.003,-0.014,0.055,1420.0,-2.690317928791046,-0.8016665577888489,4.12359094619751,0.5834641883808191
7143,0.008,-0.012,0.04,1430.0,-6.023396253585815,-3.922122001647949,8.676534652709961,0.9942731661461348
7149,0.002,0.01,0.0425,1560.0,-0.0697573041543364,-0.0399647280573844,7.160687446594238,0.5614035706060243
7154,0.003,-0.006,0.07,1460.0,-0.1360832341015339,-0.1017605811357498,8.839529991149902,0.3074215286586566
7156,0.008,-0.006,0.045,1480.0,-6.380223035812378,-3.837664604187012,8.013816833496094,0.993774919792624
7158,0.006,0.006,0.06,1430.0,-6.660295724868774,-4.210046768188477,8.468226432800293,0.9947708321887456
7167,0.003,-0.01,0.0675,1420.0,-0.2597836032509804,-0.1953610032796859,8.764799118041992,0.271092337923649
7176,0.003,-0.002,0.065,1560.0,-0.0875031109899282,-0.0702117606997489,9.438446044921877,0.2658687291438064
7177,0.008,0.014,0.0575,1560.0,-6.122394800186157,-2.4840989112854004,5.047852993011475,0.9100865053773934
7178,0.008,-0.006,0.0575,1480.0,-5.1775062084198,-1.3452036380767822,3.227788209915161,0.6887310169749054
7180,0.008,0.01,0.0425,1480.0,-5.452625155448914,-3.050203800201416,7.194607734680176,0.9690282458746016
7185,0.002,-0.012,0.055,1480.0,-0.3051989898085594,-0.2115812450647354,8.475353240966797,0.5609761848332574
7186,0.003,0.0,0.0625,1440.0,-0.1336055807769298,-0.0952135846018791,8.708843231201172,0.2931891142946975
7188,0.003,-0.01,0.065,1510.0,-0.3567583113908767,-0.2801629304885864,9.457029342651367,0.3108696597160335
7197,0.006,0.014,0.0425,1470.0,-4.596078991889954,-2.232972860336304,6.083558559417725,0.8927738540672908
7204,0.006,-0.016,0.0575,1590.0,-5.529423952102661,-2.968219995498657,6.809237003326416,0.9635474869861984
7206,0.003,0.01,0.05,1480.0,-3.8729384541511536,-1.79860520362854,9.061031341552734,0.8651744426594337
7214,0.008,0.006,0.0425,1550.0,-6.358898878097534,-2.6936941146850586,5.343895435333252,0.9197103176219736
7216,0.008,0.004,0.0525,1570.0,-6.107903718948364,-3.5624985694885254,8.079910278320312,0.9837812731126784
7217,0.004,0.016,0.04,1420.0,-3.7425225973129272,-1.302149772644043,3.899337530136109,0.6817260688870627
7220,0.002,0.0,0.04,1480.0,-1.8973582983016968,-0.9936794638633728,5.996194362640381,0.6615352950067528
7222,0.003,0.002,0.0625,1550.0,-0.3968150541186332,-0.3259140849113464,9.946245193481444,0.2802758161825529
7229,0.003,-0.014,0.045,1530.0,-3.9514780044555664,-1.5034908056259155,4.321304321289063,0.7731263006247062
7233,0.006,-0.01,0.065,1480.0,-3.964982032775879,-0.9043458700180054,3.063025951385498,0.5467518028724865
7237,0.006,-0.002,0.06,1580.0,-6.485397815704346,-4.055356025695801,8.910646438598633,0.986133049996423
7240,0.008,-0.014,0.065,1600.0,-4.174634218215942,-0.9647703170776368,2.549814224243164,0.5489812026664203
7241,0.002,-0.016,0.0525,1530.0,-0.1566674560308456,-0.1018346324563026,7.709815979003906,0.5845938429350683
7245,0.008,-0.012,0.06,1420.0,-6.751907467842102,-3.800492286682129,7.440583229064941,0.9840280686707754
7249,0.006,-0.004,0.07,1480.0,-5.779091715812683,-2.377899408340454,9.550817489624023,0.8828116366539074
7263,0.008,0.0,0.055,1500.0,-6.500650644302368,-3.5853424072265625,8.428199768066406,0.9758143173026352
7265,0.006,-0.002,0.0525,1520.0,-6.22780442237854,-2.387725114822388,4.780143737792969,0.904991696801169
7271,0.006,-0.002,0.055,1540.0,-5.863040089607239,-3.6030468940734863,8.278322219848633,0.9875604839751788
7273,0.008,0.01,0.0475,1570.0,-6.505777835845947,-4.096188068389893,8.35420036315918,0.9962873808152558
7278,0.002,0.012,0.0575,1510.0,0.1525752060115337,0.1191925480961799,8.970909118652344,0.5121961425301041
7283,0.002,-0.002,0.05,1450.0,-0.2334147877991199,-0.1531069427728653,7.277639865875244,0.5509336754660055
7287,0.002,0.01,0.0475,1550.0,-3.898665308952332,-2.85593056678772,9.637743949890137,0.9882353424300246
7294,0.006,0.012,0.055,1600.0,-4.8491570353508,-1.6716777086257937,4.0616631507873535,0.7759000313061492
7297,0.003,0.014,0.07,1450.0,-0.6960693746805191,-0.5497650504112244,8.968955993652344,0.367293564128297
7300,0.004,0.008,0.0625,1530.0,-4.895405471324921,-2.2519454956054688,9.415245056152344,0.8991812859906299
7304,0.003,-0.016,0.0475,1530.0,-0.6393823772668839,-0.3837179541587829,7.341080665588379,0.3339660888947146
7305,0.004,-0.008,0.0425,1530.0,-3.8993215560913086,-1.6225591897964478,4.789958953857422,0.7906449474311339
7307,0.008,-0.006,0.04,1490.0,-6.14365816116333,-3.1311044692993164,6.484750270843506,0.9451434890646424
7308,0.002,0.016,0.05,1550.0,-1.421569585800171,-0.8085067272186279,6.946308135986328,0.6339206882401064
7322,0.006,0.016,0.07,1430.0,-6.114598512649536,-4.165745258331299,9.238478660583496,0.9921087539505452
7328,0.008,0.002,0.0575,1520.0,-6.559775471687317,-4.221951007843018,8.47770881652832,0.9887794343470828
7349,0.006,0.01,0.0625,1430.0,-5.928898453712463,-2.722673177719116,5.934648513793945,0.931205822000538
7350,0.008,-0.002,0.045,1520.0,-5.535708069801331,-3.197084665298462,7.470922470092773,0.9800155005195692
7353,0.004,-0.004,0.0425,1580.0,-2.048729360103607,-1.0409752130508425,7.689651966094971,0.6041730771755925
7355,0.003,0.012,0.04,1570.0,-2.0647571980953217,-0.8947844505310059,4.65627384185791,0.5516372001575177
7376,0.004,-0.014,0.07,1480.0,-5.515881776809692,-1.7428706884384155,3.775699377059937,0.8038459947595259
7385,0.002,0.012,0.065,1460.0,-0.0443578884005546,-0.0344082005321979,8.830141067504883,0.6391263917653967
7403,0.008,0.016,0.065,1490.0,-5.930750370025635,-2.783529996871948,7.837094306945801,0.9199958169367252
7416,0.006,0.014,0.045,1510.0,-4.505706429481506,-1.4357218742370603,3.6349105834960938,0.7122831183984089
7418,0.004,-0.004,0.04,1470.0,-3.648407161235809,-1.10188627243042,3.303252458572388,0.598168620291087
7429,0.003,0.004,0.0575,1460.0,-0.2688284777104854,-0.2203443646430969,9.900331497192385,0.2604202810491114
7433,0.002,0.012,0.0625,1580.0,-0.475882813334465,-0.4413651823997497,11.390472412109377,0.6028548705519503
7434,0.002,0.016,0.055,1590.0,-0.0170543580316007,-0.014028831385076,10.149447441101074,0.5416666494341086
7441,0.004,0.008,0.06,1530.0,-0.2737137675285339,-0.2182871997356414,9.43396282196045,0.2072004633444284
7451,0.006,0.006,0.07,1490.0,-4.951971769332886,-1.6818978786468506,5.817167282104492,0.7849502122806037
7452,0.006,-0.014,0.06,1530.0,-5.656270384788513,-1.8044666051864624,3.879307270050049,0.798050033262795
7454,0.006,0.004,0.0425,1440.0,-4.228646755218506,-1.377885341644287,3.686898946762085,0.7030631725283485
7455,0.002,-0.004,0.0625,1600.0,-0.1014669425785541,-0.079827070236206,8.704445838928223,0.557779061283485
7462,0.003,0.0,0.065,1490.0,-0.2858025580644607,-0.2302081435918808,9.550601959228516,0.2773700681124321
7468,0.003,-0.006,0.0425,1520.0,-0.8609148859977722,-0.2482802122831344,3.665128469467163,0.3233666398931742
7471,0.003,-0.002,0.06,1500.0,-0.2399863116443157,-0.1843933314085006,8.90573501586914,0.2897035425231831
7475,0.008,0.002,0.0575,1560.0,-6.367536187171936,-3.795990705490112,7.741688728332519,0.980973438898738
7478,0.003,-0.006,0.065,1590.0,-0.19136568531394,-0.1438079923391342,8.879188537597656,0.3033656826193674
7484,0.008,-0.004,0.055,1530.0,-6.412671804428101,-4.608096599578857,9.669032096862791,0.9991466985871365
7486,0.008,0.004,0.07,1420.0,-6.415514945983887,-4.09490442276001,8.838234901428223,0.9890115479903552
7487,0.004,0.002,0.0475,1560.0,-2.26479634642601,-0.6826836466789246,4.1261887550354,0.4818278589960776
7492,0.004,0.016,0.04,1420.0,-4.756139516830444,-2.908534288406372,7.898561477661133,0.967896324496907
7497,0.004,-0.002,0.045,1460.0,-4.848802387714386,-3.05535888671875,8.04541301727295,0.9748005939400132
7504,0.002,-0.014,0.0575,1530.0,0.0703108636662364,0.0495874024927616,8.852765083312988,0.5490917439069435
7510,0.004,-0.006,0.065,1590.0,-0.160042867064476,-0.1295631825923919,9.89191436767578,0.1938757828468462
7513,0.006,0.004,0.055,1440.0,-5.666258335113525,-2.238113641738892,4.825555324554443,0.8805716649343327
7516,0.003,-0.014,0.05,1430.0,-1.7781215906143188,-0.6256154775619507,5.072466373443604,0.4844818374326011
7521,0.002,-0.01,0.0425,1480.0,0.5410141870379448,0.2347280830144882,4.653855800628662,0.5964914102671521
7527,0.006,-0.004,0.0675,1500.0,-1.580821871757507,-0.450599193572998,4.108524799346924,0.3021050854282165
7528,0.008,-0.016,0.05,1550.0,-5.808555483818054,-3.649316549301148,8.479711532592773,0.9868400119400372
7529,0.003,0.004,0.0625,1430.0,-0.2757309563457966,-0.222944363951683,9.380621910095217,0.2746145062818877
7536,0.003,0.002,0.0675,1470.0,-0.1076746452599763,-0.08799958974123,9.931777954101562,0.2693071233587326
7538,0.006,-0.016,0.0525,1550.0,-4.847177565097809,-2.2777905464172363,5.794543743133545,0.904095173201152
7540,0.003,0.006,0.04,1580.0,-3.77562552690506,-2.2865424156188965,7.682087898254394,0.9145904315705832
7543,0.006,-0.014,0.0625,1570.0,-6.214794516563416,-4.199377059936523,8.947877883911133,0.997322845542239
7548,0.008,-0.014,0.04,1470.0,-6.110609173774719,-4.012054920196533,8.763232231140137,0.9960859457069976
7549,0.006,0.01,0.06,1590.0,-5.398145914077759,-1.939366340637207,4.304998397827148,0.8254154937296041
7562,0.006,0.006,0.0475,1470.0,-5.547186136245728,-2.8854219913482666,6.511335849761963,0.9487342417861664
7565,0.004,0.01,0.07,1540.0,-2.1632617712020874,-0.561180055141449,3.75323748588562,0.3867407088332805
7566,0.003,0.004,0.0625,1550.0,-0.2567974105477333,-0.199123814702034,9.061750411987305,0.2804937247117619
7567,0.006,-0.014,0.065,1520.0,-6.332281827926636,-4.257280826568604,9.176496505737305,0.9951072918545106
7570,0.008,-0.006,0.0625,1540.0,-4.122322499752045,-1.0241429805755615,3.252614974975586,0.5904772345840817
7576,0.002,-0.002,0.05,1560.0,-0.4089538380503654,-0.298740953207016,8.560187339782715,0.4679465440947035
7584,0.006,0.006,0.045,1450.0,-4.95257169008255,-2.8566808700561523,7.443384647369385,0.9602727288706548
7586,0.004,-0.01,0.0575,1500.0,-3.0930572748184204,-0.9140157103538512,4.266359806060791,0.5783850698772858
7589,0.002,-0.004,0.0425,1520.0,-0.2440177835524082,-0.1594669818878173,7.489460468292236,0.5847956382934522
7592,0.006,0.0,0.0575,1550.0,-6.3481491804122925,-3.309844732284546,6.6717305183410645,0.9543469666333444
7595,0.004,0.002,0.0525,1440.0,-5.275611877441406,-3.498614549636841,8.577898025512695,0.9960290966844688
7605,0.004,0.004,0.055,1570.0,-4.90925669670105,-1.5035425424575806,3.544138669967652,0.7400556628609307
7610,0.003,-0.016,0.0575,1510.0,-2.6516464352607727,-1.0653295516967771,4.766051769256592,0.6458265042212612
7615,0.006,0.004,0.07,1570.0,-5.4983168840408325,-2.2749624252319336,8.964503288269043,0.8794519594304328
7627,0.006,-0.012,0.0625,1510.0,-5.650385022163391,-1.7440766096115112,3.71206283569336,0.7853897027879779
7629,0.003,0.008,0.06,1540.0,-0.0848233513534069,-0.0700412392616272,9.665731430053713,0.2916606162507018
7631,0.003,0.002,0.055,1590.0,-0.2077599242329597,-0.155085414648056,8.83590316772461,0.2678504474719014
7640,0.006,0.004,0.055,1490.0,-6.338184475898743,-4.07003927230835,8.520651817321777,0.995692637298816
7642,0.008,0.004,0.04,1580.0,-5.166012644767761,-3.115288019180298,7.94953727722168,0.9760608327805356
7644,0.003,-0.004,0.0425,1560.0,-3.358317017555237,-2.0450172424316406,7.735386371612549,0.870439355228438
7645,0.008,0.016,0.045,1580.0,-4.709198772907257,-1.927114963531494,4.86054801940918,0.8388107856913026
7650,0.003,-0.002,0.0425,1430.0,-2.8031769394874573,-1.201255440711975,5.913887977600098,0.6809320142373453
7651,0.008,0.01,0.045,1590.0,-5.462365746498108,-2.756990432739258,6.314571380615234,0.9386515631586568
7654,0.008,-0.004,0.0625,1550.0,-5.8414846658706665,-2.3130650520324707,6.7097578048706055,0.882753098923766
7666,0.004,0.008,0.055,1590.0,-6.200295090675354,-4.59169340133667,9.962164878845217,1.0
7668,0.003,0.014,0.04,1530.0,-2.931001484394073,-1.0048651695251465,3.6695947647094727,0.5586940458294616
7678,0.004,0.006,0.045,1490.0,-3.341074287891388,-0.9393265247344972,3.004404067993164,0.5422138515878909
7679,0.008,0.004,0.0575,1500.0,-6.161590814590454,-3.5141446590423584,7.483728885650635,0.9728030745417068
7692,0.004,-0.01,0.0575,1470.0,-1.7305362224578855,-0.5367991328239441,4.424300193786621,0.3810456774738973
7702,0.008,-0.002,0.0425,1590.0,-5.951974391937256,-2.5467369556427,5.308316230773926,0.9067441725839004
7719,0.002,0.01,0.0525,1600.0,-0.0689985044300556,-0.0464039370417594,8.277189254760742,0.5014704825631213
7732,0.002,0.014,0.07,1430.0,-0.4078533872961998,-0.3432413041591644,10.663090705871582,0.543153673159583
7747,0.004,0.0,0.06,1430.0,-0.3166261315345764,-0.2263205349445343,8.26627254486084,0.2166819407575224
7757,0.002,0.012,0.06,1460.0,-3.156518340110779,-0.7902971506118774,2.623865365982056,0.6111108305336916
7758,0.004,-0.012,0.07,1460.0,-5.866880416870117,-3.613326787948608,9.111437797546388,0.9748204620993576
7761,0.004,0.008,0.0575,1590.0,-5.649848580360413,-3.8642423152923584,9.028183937072754,0.9953712167828418
7764,0.004,-0.004,0.05,1490.0,-5.217474699020386,-3.297746419906616,8.368963241577148,0.984753304427051
7781,0.006,-0.014,0.07,1460.0,-5.931703448295593,-2.894388198852539,8.167768478393555,0.9418226586789666
7787,0.002,0.008,0.0425,1430.0,-0.1415426842868328,-0.0873148664832115,7.854876518249512,0.578947446003074
7791,0.003,-0.01,0.0575,1530.0,-0.1609552279114723,-0.1114731207489967,8.483779907226562,0.3314446396036437
7796,0.008,0.008,0.0475,1590.0,-6.0652947425842285,-3.798022747039795,8.189586639404297,0.9916827724791064
7798,0.002,0.014,0.05,1590.0,-2.115578353404999,-1.1989222764968872,6.789196014404297,0.7808738340854197
7803,0.004,0.014,0.04,1440.0,-3.7004393339157104,-1.5069904327392578,4.717193126678467,0.7650419579597738
7804,0.003,0.016,0.05,1530.0,-5.0683194398880005,-3.4922707080841064,9.052275657653809,0.9940119866296784
7806,0.003,0.012,0.0525,1500.0,-2.6055195927619934,-1.13654625415802,4.81116247177124,0.6540267526588417
7807,0.002,-0.006,0.05,1530.0,-0.4502612352371216,-0.3386414647102356,9.349802017211914,0.5493828134631766
7812,0.006,0.014,0.055,1500.0,-4.185900092124939,-1.2347707748413086,3.323117256164551,0.6304401570295641
7813,0.003,-0.008,0.07,1570.0,0.3387158364057541,0.1639237999916076,4.550705432891846,0.3386041142806526
7815,0.004,0.01,0.0675,1510.0,-2.6290392875671387,-0.7483001947402954,4.433700084686279,0.48629557496158
7822,0.004,0.016,0.065,1500.0,-5.391826629638672,-3.649307012557984,9.379249572753906,0.9800018297827529
7828,0.004,0.014,0.0625,1420.0,-5.2349889278411865,-2.111562728881836,4.8624796867370605,0.8698233555881392
7842,0.006,-0.01,0.04,1440.0,-5.377033948898315,-3.186671018600464,7.790676593780518,0.9808495986693035
7847,0.004,0.014,0.0425,1430.0,-4.190545380115509,-1.4350656270980835,3.888160943984986,0.7328070145839287
7849,0.006,0.014,0.05,1490.0,-5.876661539077759,-3.531965732574463,7.791863918304443,0.9844076280986696
7850,0.008,-0.004,0.0425,1550.0,-5.380655527114868,-3.148660898208618,7.640565872192383,0.9792853821489336
7854,0.006,-0.012,0.045,1480.0,-5.1528191566467285,-2.00693941116333,4.6919779777526855,0.8569981375305225
7865,0.004,0.002,0.045,1530.0,-4.62300181388855,-1.814032793045044,4.631983280181885,0.8396025070240127
7875,0.006,0.01,0.0525,1460.0,-3.61377626657486,-0.964022934436798,2.877739906311035,0.5603669151498345
7880,0.003,-0.012,0.045,1550.0,-0.6245221942663193,-0.1866828948259353,3.7352256774902335,0.3097905719091776
7882,0.006,0.002,0.05,1420.0,-5.591709613800049,-2.846503496170044,6.456497669219971,0.9564319278534076
7884,0.003,-0.014,0.0475,1480.0,-4.195609390735626,-1.6502279043197632,4.524495601654053,0.8018055043497235
7887,0.004,0.012,0.0675,1560.0,-6.270041465759277,-4.5244317054748535,9.831815719604492,0.9980184965755436
7899,0.006,0.002,0.045,1590.0,-5.726616382598877,-3.5284423828125,8.095067977905273,0.98706393885269
7911,0.003,-0.008,0.06,1520.0,-0.303772184997797,-0.2247344255447387,8.658343315124512,0.3022029861882477
7913,0.002,-0.016,0.0425,1580.0,0.0868815369904041,0.0576534196734428,8.331111907958984,0.479531077657193
7917,0.003,0.012,0.045,1440.0,-2.518264353275299,-1.1095256805419922,4.882070064544678,0.6084758043022321
7921,0.006,0.006,0.0525,1560.0,-5.158369541168213,-2.438368558883667,7.063949108123779,0.9144845474719506
7924,0.004,0.0,0.065,1580.0,-0.3328756988048553,-0.2711084187030792,9.837093353271484,0.2253854612281296
7926,0.004,-0.016,0.0525,1530.0,-3.510979115962982,-1.0272746086120603,3.269328355789185,0.6288273159200167
7934,0.008,-0.004,0.06,1440.0,-6.023386716842651,-3.2248122692108154,8.169576644897461,0.9694093055970724
7943,0.006,-0.004,0.06,1550.0,-6.147522926330566,-3.8405601978302,9.04165267944336,0.9787186879418264
7947,0.003,0.008,0.0475,1440.0,-3.830406963825226,-1.23910391330719,3.584867000579834,0.6764833507652166
